349,-100.00,0.00,0.2031,1,0.01
350,-100.00,0.00,0.2021,1,0.01
351,-100.00,0.00,0.2011,1,0.02
352,-100.00,0.00,0.2001,1,0.01
353,-100.00,0.00,0.1991,1,0.01
354,-100.00,0.00,0.1981,1,0.01
355,-100.00,0.00,0.1971,1,0.01
356,-100.00,0.00,0.1961,1,0.01
357,-100.00,0.00,0.1951,1,0.01
358,-100.00,0.01,0.1942,1,0.01
359,-100.00,0.00,0.1932,1,0.01
360,-100.00,0.00,0.1922,1,0.01
361,-100.00,0.00,0.1913,1,0.02
362,-100.00,0.00,0.1903,1,0.02
363,-100.00,0.00,0.1893,1,0.01
364,-100.00,0.00,0.1884,1,0.01
365,-100.00,0.00,0.1875,1,0.01
366,-100.00,0.00,0.1865,1,0.01
367,-100.00,0.00,0.1856,1,0.01
368,-100.00,0.00,0.1847,1,0.01
369,-100.00,0.00,0.1837,1,0.01
370,-100.00,0.00,0.1828,1,0.01
371,-100.00,0.00,0.1819,1,0.02
372,-100.00,0.00,0.1810,1,0.01
373,-100.00,0.00,0.1801,1,0.01
374,-100.00,0.01,0.1792,1,0.02
375,-100.00,0.01,0.1783,1,0.01
376,-100.00,0.01,0.1774,1,0.01
377,-100.00,0.00,0.1765,1,0.01
378,-100.00,0.01,0.1756,1,0.01
379,-100.00,0.00,0.1748,1,0.01
380,-100.00,0.01,0.1739,1,0.01
381,-100.00,0.01,0.1730,1,0.03
382,-100.00,0.00,0.1721,1,0.01
383,-100.00,0.00,0.1713,1,0.01
384,-100.00,0.00,0.1704,1,0.01
385,-100.00,0.01,0.1696,1,0.01
386,-100.00,0.00,0.1687,1,0.01
387,-100.00,0.00,0.1679,1,0.01
388,-100.00,0.00,0.1670,1,0.01
389,-100.00,0.00,0.1662,1,0.01
390,-100.00,0.00,0.1654,1,0.02
391,-100.00,0.00,0.1646,1,0.02
392,-100.00,0.00,0.1637,1,0.01
393,-100.00,0.00,0.1629,1,0.01
394,-100.00,0.00,0.1621,1,0.02
395,-100.00,0.01,0.1613,1,0.01
396,-100.00,0.01,0.1605,1,0.01
397,-100.00,0.00,0.1597,1,0.01
398,-100.00,0.01,0.1589,1,0.01
399,-100.00,0.00,0.1581,1,0.02
400,-100.00,0.00,0.1573,1,0.02
401,-100.00,0.01,0.1565,1,0.03
402,-100.00,0.00,0.1557,1,0.01
403,-100.00,0.00,0.1549,1,0.02
404,-100.00,0.01,0.1542,1,0.01
405,-100.00,0.01,0.1534,1,0.01
406,-100.00,0.01,0.1526,1,0.02
407,-100.00,0.01,0.1519,1,0.02
408,-100.00,0.01,0.1511,1,0.01
409,-100.00,0.01,0.1504,1,0.01
410,-100.00,0.00,0.1496,1,0.01
411,-100.00,0.00,0.1489,1,0.03
412,-100.00,0.00,0.1481,1,0.01
413,-100.00,0.00,0.1474,1,0.01
414,-100.00,0.01,0.1466,1,0.01
415,-100.00,0.00,0.1459,1,0.01
416,-100.00,0.00,0.1452,1,0.02
417,-100.00,0.00,0.1444,1,0.01
418,-100.00,0.00,0.1437,1,0.01
419,-100.00,0.00,0.1430,1,0.01
420,-100.00,0.00,0.1423,1,0.01
421,-100.00,0.00,0.1416,1,0.03
422,-100.00,0.00,0.1409,1,0.01
423,-100.00,0.00,0.1402,1,0.01
424,-100.00,0.00,0.1395,1,0.02
425,-100.00,0.00,0.1388,1,0.02
426,-100.00,0.01,0.1381,1,0.01
427,-100.00,0.00,0.1374,1,0.02
428,-100.00,0.00,0.1367,1,0.01
429,-100.00,0.00,0.1360,1,0.01
430,-100.00,0.00,0.1353,1,0.02
431,-100.00,0.00,0.1347,1,0.03
432,-100.00,0.00,0.1340,1,0.01
433,-100.00,0.00,0.1333,1,0.01
434,-100.00,0.00,0.1326,1,0.01
435,-100.00,0.00,0.1320,1,0.01
436,-100.00,0.00,0.1313,1,0.02
437,-100.00,0.00,0.1307,1,0.01
438,-100.00,0.00,0.1300,1,0.02
439,-100.00,0.00,0.1294,1,0.01
440,-100.00,0.01,0.1287,1,0.01
441,-100.00,0.00,0.1281,1,0.03
442,-100.00,0.01,0.1274,1,0.01
443,-100.00,0.00,0.1268,1,0.02
444,-100.00,0.00,0.1262,1,0.02
445,-100.00,0.00,0.1255,1,0.02
446,-100.00,0.00,0.1249,1,0.02
447,-100.00,0.00,0.1243,1,0.02
448,-100.00,0.00,0.1237,1,0.01
449,-100.00,0.00,0.1230,1,0.01
450,-100.00,0.00,0.1224,1,0.02
451,-100.00,0.01,0.1218,1,0.03
452,-100.00,0.00,0.1212,1,0.01
453,-100.00,0.00,0.1206,1,0.01
454,-100.00,0.00,0.1200,1,0.01
455,-100.00,0.00,0.1194,1,0.01
456,-100.00,0.00,0.1188,1,0.01
457,-100.00,0.00,0.1182,1,0.01
458,-100.00,0.00,0.1176,1,0.01
459,-100.00,0.00,0.1170,1,0.01
460,-100.00,0.00,0.1164,1,0.02
461,-100.00,0.00,0.1159,1,0.03
462,-100.00,0.00,0.1153,1,0.02
463,-100.00,0.00,0.1147,1,0.02
464,-100.00,0.00,0.1141,1,0.02
465,-100.00,0.00,0.1136,1,0.02
466,-100.00,0.00,0.1130,1,0.01
467,-100.00,0.00,0.1124,1,0.01
468,-100.00,0.00,0.1119,1,0.01
469,-100.00,0.00,0.1113,1,0.01
470,-100.00,0.00,0.1107,1,0.01
471,-100.00,0.00,0.1102,1,0.03
472,-100.00,0.00,0.1096,1,0.02
473,-100.00,0.00,0.1091,1,0.01
474,-100.00,0.00,0.1085,1,0.01
475,-100.00,0.00,0.1080,1,0.01
476,-100.00,0.00,0.1075,1,0.01
477,-100.00,0.00,0.1069,1,0.02
478,-100.00,0.00,0.1064,1,0.01
479,-100.00,0.00,0.1059,1,0.01
480,-100.00,0.00,0.1053,1,0.01
481,-100.00,0.00,0.1048,1,0.02
482,-100.00,0.00,0.1043,1,0.02
483,-100.00,0.00,0.1038,1,0.01
484,-100.00,0.01,0.1032,1,0.01
485,-100.00,0.01,0.1027,1,0.01
486,-100.00,0.01,0.1022,1,0.01
487,-100.00,0.00,0.1017,1,0.01
488,-100.00,0.00,0.1012,1,0.02
489,-100.00,0.00,0.1007,1,0.01
490,-100.00,0.01,0.1002,1,0.01
491,-100.00,0.00,0.0997,1,0.03
492,-100.00,0.00,0.0992,1,0.01
493,-100.00,0.00,0.0987,1,0.01
494,-100.00,0.00,0.0982,1,0.01
495,-100.00,0.00,0.0977,1,0.01
496,-100.00,0.00,0.0972,1,0.01
497,-100.00,0.00,0.0967,1,0.01
498,-100.00,0.00,0.0962,1,0.01
499,-100.00,0.00,0.0958,1,0.01
500,-100.00,0.00,0.0953,1,0.01
501,-100.00,0.00,0.0948,1,0.02
502,-100.00,0.00,0.0943,1,0.01
503,-100.00,0.00,0.0939,1,0.01
504,-100.00,0.00,0.0934,1,0.11
505,-100.00,0.00,0.0929,1,0.04
506,-100.00,0.01,0.0925,1,0.02
507,-100.00,0.01,0.0920,1,0.01
508,-100.00,0.00,0.0915,1,0.01
509,-100.00,0.00,0.0911,1,0.01
510,-100.00,0.00,0.0906,1,0.01
511,-100.00,0.00,0.0902,1,0.03
512,-100.00,0.00,0.0897,1,0.01
513,-100.00,0.00,0.0893,1,0.01
514,-100.00,0.00,0.0888,1,0.01
515,-100.00,0.00,0.0884,1,0.01
516,-100.00,0.00,0.0879,1,0.01
517,-100.00,0.00,0.0875,1,0.01
518,-100.00,0.00,0.0871,1,0.01
519,-100.00,0.01,0.0866,1,0.01
520,-100.00,0.01,0.0862,1,0.01
521,-100.00,0.01,0.0858,1,0.03
522,-100.00,0.00,0.0853,1,0.01
523,-100.00,0.01,0.0849,1,0.01
524,-100.00,0.00,0.0845,1,0.02
525,-100.00,0.00,0.0841,1,0.01
526,-100.00,0.00,0.0836,1,0.01
527,-100.00,0.00,0.0832,1,0.01
528,-100.00,0.00,0.0828,1,0.02
529,-100.00,0.00,0.0824,1,0.01
530,-100.00,0.00,0.0820,1,0.02
531,-100.00,0.00,0.0816,1,0.02
532,-100.00,0.00,0.0812,1,0.01
533,-100.00,0.00,0.0808,1,0.01
534,-100.00,0.00,0.0804,1,0.01
535,-100.00,0.00,0.0800,1,0.01
536,-100.00,0.00,0.0796,1,0.01
537,-100.00,0.01,0.0792,1,0.01
538,-100.00,0.01,0.0788,1,0.01
539,-100.00,0.01,0.0784,1,0.01
540,-100.00,0.01,0.0780,1,0.01
541,-100.00,0.01,0.0776,1,0.03
542,-100.00,0.00,0.0772,1,0.01
543,-100.00,0.00,0.0768,1,0.01
544,-100.00,0.00,0.0764,1,0.01
545,-100.00,0.00,0.0760,1,0.01
546,-100.00,0.00,0.0757,1,0.01
547,-100.00,0.00,0.0753,1,0.01
548,-100.00,0.00,0.0749,1,0.01
549,-100.00,0.00,0.0745,1,0.02
550,-100.00,0.00,0.0742,1,0.01
551,-100.00,0.00,0.0738,1,0.03
552,-100.00,0.01,0.0734,1,0.01
553,-100.00,0.00,0.0731,1,0.01
554,-100.00,0.00,0.0727,1,0.01
555,-100.00,0.00,0.0723,1,0.01
556,-100.00,0.00,0.0720,1,0.01
557,-100.00,0.00,0.0716,1,0.01
558,-100.00,0.01,0.0712,1,0.01
559,-100.00,0.01,0.0709,1,0.01
560,-100.00,0.01,0.0705,1,0.01
561,-100.00,0.01,0.0702,1,0.02
562,-100.00,0.00,0.0698,1,0.01
563,-100.00,0.01,0.0695,1,0.01
564,-100.00,0.01,0.0691,1,0.01
565,-100.00,0.01,0.0688,1,0.02
566,-100.00,0.00,0.0684,1,0.01
567,-100.00,0.00,0.0681,1,0.01
568,-100.00,0.00,0.0678,1,0.01
569,-100.00,0.01,0.0674,1,0.01
570,-100.00,0.01,0.0671,1,0.01
571,-100.00,0.01,0.0668,1,0.02
572,-100.00,0.00,0.0664,1,0.01
573,-100.00,0.00,0.0661,1,0.01
574,-100.00,0.00,0.0658,1,0.01
575,-100.00,0.00,0.0654,1,0.01
576,-100.00,0.00,0.0651,1,0.02
577,-100.00,0.00,0.0648,1,0.01
578,-100.00,0.00,0.0645,1,0.01
579,-100.00,0.00,0.0641,1,0.01
580,-100.00,0.00,0.0638,1,0.02
581,-100.00,0.00,0.0635,1,0.03
582,-100.00,0.00,0.0632,1,0.01
583,-100.00,0.00,0.0629,1,0.01
584,-100.00,0.00,0.0625,1,0.01
585,-100.00,0.00,0.0622,1,0.01
586,-100.00,0.00,0.0619,1,0.01
587,-100.00,0.00,0.0616,1,0.01
588,-100.00,0.00,0.0613,1,0.01
589,-100.00,0.00,0.0610,1,0.01
590,-100.00,0.00,0.0607,1,0.01
591,-100.00,0.00,0.0604,1,0.02
592,-100.00,0.00,0.0601,1,0.01
593,-100.00,0.00,0.0598,1,0.01
594,-100.00,0.00,0.0595,1,0.01
595,-100.00,0.00,0.0592,1,0.01
596,-100.00,0.00,0.0589,1,0.01
597,-100.00,0.00,0.0586,1,0.01
598,-100.00,0.00,0.0583,1,0.01
599,-100.00,0.00,0.0580,1,0.01
600,-100.00,0.00,0.0577,1,0.01
601,-100.00,0.00,0.0574,1,0.02
602,-100.00,0.00,0.0571,1,0.01
603,-100.00,0.00,0.0569,1,0.01
604,-100.00,0.00,0.0566,1,0.01
605,-100.00,0.00,0.0563,1,0.01
606,-100.00,0.00,0.0560,1,0.02
607,-100.00,0.00,0.0557,1,0.01
608,-100.00,0.00,0.0555,1,0.01
609,-100.00,0.00,0.0552,1,0.01
610,-100.00,0.00,0.0549,1,0.01
611,-100.00,0.00,0.0546,1,0.03
612,-100.00,0.00,0.0544,1,0.01
613,-100.00,0.00,0.0541,1,0.02
614,-100.00,0.00,0.0538,1,0.01
615,-100.00,0.00,0.0535,1,0.01
616,-100.00,0.00,0.0533,1,0.01
617,-100.00,0.01,0.0530,1,0.01
618,-100.00,0.00,0.0527,1,0.01
619,-100.00,0.01,0.0525,1,0.01
620,-100.00,0.01,0.0522,1,0.02
621,-100.00,0.01,0.0520,1,0.02
622,-100.00,0.01,0.0517,1,0.01
623,-100.00,0.00,0.0514,1,0.01
624,-100.00,0.00,0.0512,1,0.01
625,-100.00,0.00,0.0509,1,0.01
626,-100.00,0.00,0.0507,1,0.01
627,-100.00,0.00,0.0504,1,0.01
628,-100.00,0.00,0.0502,1,0.01
629,-100.00,0.00,0.0499,1,0.01
630,-100.00,0.00,0.0497,1,0.02
631,-100.00,0.00,0.0494,1,0.03
632,-100.00,0.00,0.0492,1,0.01
633,-100.00,0.00,0.0489,1,0.01
634,-100.00,0.00,0.0487,1,0.01
635,-100.00,0.00,0.0484,1,0.01
636,-100.00,0.00,0.0482,1,0.01
