Dist1,Dist2,Dist3,Dist4,Dist5,Dist6,Dist7,Choice,Velocity
57,148,77,48,65,130,68,4.0,0.5600000000000004
65,108,146,38,34,131,89,8.0,0.5649999999999998
79,123,149,28,148,107,73,1.0,0.0049999999999994
79,124,149,28,148,106,73,4.0,0.0199999999999994
82,114,149,31,148,119,70,4.0,0.3449999999999996
83,127,51,44,124,128,60,4.0,0.6699999999999999
71,146,65,45,69,148,67,8.0,0.5599999999999998
68,150,67,48,74,148,64,3.0,0.1949999999999995
69,149,65,48,77,145,61,3.0,0.1149999999999994
70,149,66,50,92,127,56,3.0,0.4399999999999997
68,150,68,57,148,88,39,3.0,0.7
40,108,149,56,149,107,57,8.0,0.6799999999999999
45,109,149,62,149,75,48,4.0,0.7
47,80,149,61,108,149,47,4.0,0.7
51,118,149,63,112,148,45,3.0,0.6749999999999999
50,148,85,71,143,104,33,3.0,0.7
36,75,148,70,68,149,86,3.0,0.7
56,119,148,49,50,146,117,3.0,0.7
74,147,71,31,33,99,140,3.0,0.7
129,139,28,24,45,149,84,3.0,0.7
116,148,40,36,83,149,70,3.0,0.7
74,148,61,46,78,149,63,4.0,0.7
68,148,70,43,56,149,80,3.0,0.7
75,148,59,39,55,149,80,3.0,0.7
80,148,55,38,59,150,77,3.0,0.7
81,148,54,42,75,149,67,3.0,0.7
77,148,59,52,149,110,53,3.0,0.7
58,148,84,51,149,145,61,3.0,0.7
63,148,70,53,132,101,52,3.0,0.7
50,88,148,148,128,89,69,4.0,0.7
68,86,148,61,148,72,51,4.0,0.7
63,149,76,46,72,148,61,8.0,0.19
64,149,69,47,78,148,59,3.0,0.3550000000000002
55,130,109,49,59,148,73,4.0,0.6900000000000005
67,149,71,41,53,148,78,3.0,0.7
74,149,57,37,55,148,75,3.0,0.7
78,149,54,40,148,129,67,3.0,0.7
63,143,90,41,148,126,70,3.0,0.7
64,116,149,41,133,125,65,4.0,0.7
73,132,79,45,100,139,60,3.0,0.7
73,149,66,59,148,103,43,4.0,0.7
51,149,90,59,86,148,52,3.0,0.7
53,149,82,60,94,148,47,3.0,0.7
50,149,84,66,113,143,39,3.0,0.7
37,124,126,66,82,148,50,3.0,0.7
48,149,101,59,80,149,55,3.0,0.7
54,149,87,57,148,105,52,3.0,0.7
48,149,101,149,124,67,41,4.0,0.7
42,73,149,69,149,67,38,4.0,0.7
36,70,128,149,87,149,46,4.0,0.7
48,103,148,56,69,149,68,3.0,0.7
58,148,81,49,59,149,82,3.0,0.7
67,148,68,39,48,114,149,3.0,0.7
101,148,51,44,64,149,76,3.0,0.7
76,148,61,46,52,119,135,3.0,0.7
148,110,57,49,77,149,61,3.0,0.7
148,123,61,57,105,149,48,6.0,0.7
60,148,78,76,149,68,27,4.0,0.7
29,60,148,76,73,144,67,4.0,0.7
56,78,148,57,149,114,96,3.0,0.7
86,96,148,41,149,85,66,4.0,0.7
68,122,144,48,89,149,57,4.0,0.7
63,146,72,46,61,149,69,3.0,0.7
149,94,54,43,52,128,92,8.0,0.2250000000000001
89,123,64,43,45,88,149,4.0,0.3000000000000001
61,149,66,33,31,57,149,0.0,0.19
64,144,62,32,31,61,149,6.0,0.0499999999999999
78,125,42,25,30,80,131,8.0,0.17
149,114,34,23,29,148,106,0.0,0.195
149,99,31,23,33,148,90,6.0,0.2300000000000001
149,99,31,23,36,148,83,3.0,0.2600000000000001
99,129,35,26,39,149,80,3.0,0.6100000000000004
87,149,38,29,47,136,71,3.0,0.7
65,149,61,31,147,107,77,1.0,0.695
74,149,49,37,146,78,63,1.0,0.3599999999999996
69,108,149,49,148,79,47,4.0,0.6599999999999999
62,131,64,63,148,65,33,8.0,0.5149999999999998
32,102,149,67,104,130,31,4.0,0.695
38,90,149,59,67,148,58,8.0,0.5099999999999998
46,118,111,52,64,148,61,3.0,0.1549999999999994
51,131,95,49,65,148,60,3.0,0.2799999999999996
57,149,74,46,89,127,56,3.0,0.6149999999999999
60,149,65,55,149,85,42,4.0,0.7
46,114,149,54,78,148,50,8.0,0.5449999999999998
49,139,80,53,84,148,47,3.0,0.2599999999999995
47,149,82,55,85,149,46,4.0,0.5949999999999999
47,105,148,49,52,149,89,8.0,0.4949999999999998
64,148,61,37,49,148,80,0.0,0.2099999999999995
66,148,60,37,48,149,80,8.0,0.0049999999999994
67,148,58,37,48,149,80,6.0,0.0399999999999994
74,148,51,36,54,149,71,8.0,0.0199999999999994
73,149,50,37,53,149,71,3.0,0.0799999999999994
74,149,51,38,55,148,70,3.0,0.4099999999999997
74,148,51,39,62,149,66,3.0,0.7
71,148,55,43,68,149,59,3.0,0.7
65,148,61,49,83,149,50,3.0,0.7
56,148,68,56,98,146,42,8.0,0.5199999999999998
52,148,71,60,108,127,37,2.0,-0.2500000000000007
57,148,68,57,101,145,41,8.0,-0.2249999999999999
60,149,66,58,107,130,40,6.0,0.1700000000000003
69,149,66,66,149,69,31,8.0,0.1400000000000002
150,112,59,49,60,148,91,3.0,0.075
149,126,64,48,56,148,102,8.0,0.2800000000000001
149,101,57,48,78,148,63,0.0,0.3100000000000001
149,105,58,51,84,148,59,8.0,0.0049999999999999
149,113,60,52,86,148,57,3.0,0.2700000000000001
75,141,69,57,91,148,52,3.0,0.5950000000000004
56,149,99,52,56,148,92,8.0,0.5599999999999998
64,149,94,43,45,148,100,4.0,0.1349999999999994
66,149,91,41,43,142,100,8.0,0.0049999999999994
70,149,84,37,39,132,95,3.0,0.3149999999999996
82,149,58,27,148,100,83,3.0,0.6449999999999999
83,116,149,44,148,96,62,4.0,0.7
81,139,61,59,148,89,50,3.0,0.7
48,111,149,61,148,102,54,4.0,0.7
50,91,149,58,149,87,53,4.0,0.7
59,102,149,61,149,101,46,3.0,0.7
48,109,148,62,85,149,56,3.0,0.7
50,102,148,58,58,116,148,3.0,0.7
73,148,70,38,42,98,148,6.0,0.7
96,148,48,34,44,100,149,3.0,0.7
148,87,43,39,55,149,103,3.0,0.7
149,104,56,45,57,138,95,3.0,0.17
149,109,58,45,53,148,90,6.0,0.4800000000000003
149,105,57,52,91,149,49,8.0,0.5750000000000004
63,146,71,59,148,149,40,3.0,0.7
42,148,82,67,148,108,31,1.0,0.5349999999999998
35,62,149,68,145,119,86,4.0,0.7
68,77,149,59,145,81,76,4.0,0.7
81,109,128,59,149,83,46,4.0,0.7
57,145,149,63,142,112,40,3.0,0.7
35,148,149,70,123,122,33,4.0,0.7
40,89,149,63,70,149,66,3.0,0.7
56,136,105,50,63,148,70,3.0,0.7
66,148,69,47,67,148,67,3.0,0.7
61,149,78,45,66,148,64,3.0,0.0499999999999999
64,148,69,45,67,148,62,3.0,0.3800000000000002
66,149,65,47,74,148,58,3.0,0.7
62,149,68,51,84,148,51,3.0,0.7
57,149,72,57,102,141,42,3.0,0.7
46,142,101,53,63,148,68,3.0,0.7
60,149,78,45,57,148,71,3.0,0.7
60,133,98,39,45,135,81,4.0,0.7
77,131,77,22,148,113,79,3.0,0.7
81,127,44,42,148,100,59,4.0,0.7
68,135,64,45,81,148,58,3.0,0.7
52,125,150,48,61,148,71,4.0,0.7
66,149,72,39,49,148,82,3.0,0.7
77,149,51,36,61,148,73,3.0,0.7
83,148,50,45,127,119,56,3.0,0.7
68,149,67,62,149,90,39,4.0,0.7
45,148,87,65,103,149,38,3.0,0.7
35,80,149,66,69,149,71,4.0,0.7
52,126,113,50,54,148,92,3.0,0.7
69,148,70,36,40,149,104,3.0,0.7
107,149,42,39,85,148,65,3.0,0.7
89,149,56,55,149,104,47,3.0,0.7
44,129,113,59,72,149,61,3.0,0.7
66,149,56,41,54,148,69,3.0,0.3000000000000001
70,141,52,38,52,148,64,6.0,0.6500000000000005
67,140,56,46,75,148,47,8.0,0.4899999999999997
49,148,69,48,65,148,51,1.0,0.1499999999999994
48,149,70,47,63,148,54,8.0,0.0049999999999994
49,148,71,48,63,149,54,3.0,0.0599999999999993
50,149,70,46,61,149,54,3.0,0.4049999999999997
52,148,67,44,60,148,58,8.0,0.4149999999999997
55,148,64,42,63,125,54,3.0,0.6649999999999999
49,100,127,40,148,114,68,8.0,0.6199999999999999
61,102,149,39,148,85,52,4.0,0.4599999999999997
59,120,56,55,147,70,38,1.0,0.3999999999999997
38,93,149,56,76,147,43,4.0,0.7
47,114,102,49,60,148,62,8.0,0.4849999999999997
52,136,78,45,59,148,62,3.0,0.1699999999999994
56,149,68,42,58,148,61,3.0,0.5099999999999998
61,149,61,42,63,148,56,3.0,0.7
50,149,76,44,60,148,60,4.0,0.7
60,124,83,33,38,148,82,8.0,0.5599999999999998
73,149,44,26,46,142,72,3.0,0.2999999999999996
77,149,38,26,67,129,67,3.0,0.0749999999999994
82,149,35,32,131,115,60,3.0,0.3999999999999997
66,131,53,36,54,149,65,8.0,0.6649999999999999
60,148,63,41,54,149,67,4.0,0.3999999999999997
62,148,62,36,47,149,77,8.0,0.1599999999999994
61,148,61,37,47,149,76,3.0,0.1149999999999994
63,148,59,35,47,148,76,8.0,0.0049999999999994
98,149,65,50,65,148,80,3.0,0.115
96,149,66,51,65,148,81,8.0,0.0049999999999999
87,149,69,50,63,148,84,3.0,0.3050000000000001
91,149,67,48,64,148,80,6.0,0.3650000000000002
95,149,65,49,71,148,72,8.0,0.18
84,149,65,49,71,148,71,3.0,0.21
80,149,67,50,71,148,72,3.0,0.2700000000000001
75,149,70,50,70,148,74,3.0,0.5850000000000004
72,149,71,50,68,148,74,3.0,0.4650000000000003
72,149,70,49,69,148,73,8.0,0.6200000000000004
66,149,96,44,49,148,99,3.0,0.0899999999999999
68,149,93,43,47,148,100,8.0,0.0049999999999999
68,149,91,42,47,148,98,3.0,0.12
71,149,87,40,46,148,97,8.0,0.0049999999999999
71,149,86,39,45,148,97,3.0,0.14
76,149,74,35,43,148,95,8.0,0.2950000000000001
81,149,64,34,145,148,94,3.0,0.0849999999999999
85,149,55,32,136,148,90,8.0,0.2850000000000001
88,149,50,148,131,142,87,3.0,0.12
89,149,49,147,128,135,85,8.0,0.0049999999999999
89,149,49,147,126,135,85,1.0,0.0049999999999999
90,149,49,147,126,135,86,8.0,0.0049999999999999
87,149,52,148,124,134,86,4.0,0.165
89,149,49,148,118,126,85,8.0,0.0149999999999999
88,149,52,149,116,124,87,4.0,0.165
88,149,52,148,109,115,87,8.0,0.0449999999999999
87,149,54,149,107,113,88,4.0,0.145
85,149,58,149,98,98,89,8.0,0.2400000000000001
87,149,55,149,93,92,86,1.0,0.0049999999999999
86,149,58,149,93,92,86,8.0,0.0049999999999999
85,149,58,148,96,95,88,2.0,-0.1850000000000001
82,147,80,148,106,107,93,8.0,-0.08
80,139,149,148,106,102,93,4.0,0.175
83,142,149,149,97,90,90,8.0,0.13
83,139,149,149,98,91,90,2.0,-0.1800000000000001
77,128,149,148,108,104,96,1.0,-0.095
78,124,149,148,107,98,96,4.0,0.2250000000000001
83,121,149,148,100,78,87,8.0,0.3000000000000001
86,126,149,149,94,73,83,2.0,-0.105
79,116,149,149,107,84,91,8.0,-0.13
79,115,149,149,107,83,89,4.0,0.165
88,116,149,149,104,69,74,8.0,0.2250000000000001
89,118,149,148,100,67,72,2.0,-0.1300000000000001
80,104,149,149,120,80,85,8.0,-0.2199999999999999
78,103,149,149,122,83,87,4.0,0.1200000000000002
88,103,150,127,140,72,71,4.0,0.4050000000000004
100,116,150,146,128,59,55,8.0,0.1450000000000002
98,114,149,135,133,61,58,2.0,-0.1949999999999999
85,98,149,90,149,78,71,2.0,-0.3
77,85,143,73,149,90,81,8.0,-0.0749999999999997
77,85,141,78,148,90,81,0.0,2.0990154059319366e-16
76,85,144,67,149,89,81,6.0,0.0750000000000002
86,106,149,149,121,71,73,0.0,0.2500000000000003
90,113,149,149,108,65,68,8.0,1.786765180256111e-16
92,112,149,149,116,61,62,4.0,0.2400000000000003
99,122,149,131,140,47,40,8.0,0.3650000000000004
103,128,149,143,124,41,35,2.0,-0.2549999999999999
94,111,150,109,149,58,49,2.0,-0.3
85,94,147,77,149,75,61,8.0,-0.1949999999999999
83,94,146,74,149,75,62,4.0,0.1700000000000003
89,101,149,84,149,69,55,1.0,0.0200000000000002
91,105,149,80,149,68,49,1.0,0.1600000000000002
92,106,150,82,149,66,50,2.0,-0.0849999999999998
84,94,134,149,149,79,59,2.0,-0.3
79,85,126,149,149,88,64,4.0,0.0300000000000002
83,91,123,150,149,91,59,1.0,0.1800000000000002
84,94,126,149,149,90,58,1.0,1.786765180256111e-16
84,94,126,149,149,90,58,1.0,1.786765180256111e-16
84,100,125,149,149,97,54,4.0,0.2900000000000003
77,117,132,149,146,126,51,8.0,0.2250000000000003
77,123,137,149,142,126,50,4.0,0.1150000000000002
63,133,144,64,109,149,52,8.0,0.3000000000000004
64,143,149,66,115,149,49,3.0,0.1900000000000002
51,142,149,66,89,149,57,8.0,0.3050000000000004
52,149,149,65,89,149,57,1.0,1.786765180256111e-16
49,142,149,65,81,149,65,8.0,0.1750000000000002
50,144,149,65,80,148,65,4.0,0.1050000000000002
48,113,148,65,66,149,97,8.0,0.2700000000000003
54,127,149,59,62,149,104,3.0,0.2600000000000003
62,148,148,52,56,149,115,8.0,0.3300000000000004
68,148,88,47,55,149,104,0.0,0.0250000000000001
68,148,88,47,55,149,104,0.0,1.786765180256111e-16
75,148,73,44,57,149,93,0.0,0.0350000000000001
75,148,73,44,57,149,93,3.0,0.0100000000000001
76,148,69,43,57,149,93,8.0,0.1600000000000002
77,148,68,43,57,149,94,3.0,0.0400000000000001
79,148,67,43,55,149,93,3.0,0.3450000000000004
86,149,58,41,59,149,86,0.0,0.0500000000000001
86,148,58,41,58,149,86,3.0,0.0400000000000001
85,149,58,42,60,149,87,8.0,0.3150000000000004
88,148,59,41,61,149,84,3.0,0.2500000000000003
89,148,58,42,63,149,82,3.0,0.5650000000000006
88,148,59,45,67,149,76,8.0,0.5749999999999998
73,148,73,45,61,149,86,4.0,0.5099999999999998
75,148,87,36,40,149,117,8.0,0.5149999999999998
86,148,59,28,32,150,113,2.0,-0.0250000000000006
81,148,71,32,35,149,114,8.0,-0.2300000000000007
73,148,95,40,42,150,119,3.0,0.0250000000000002
77,148,84,35,39,149,116,8.0,0.2200000000000003
79,148,76,34,37,149,114,0.0,1.786765180256111e-16
79,148,76,34,37,149,114,8.0,1.786765180256111e-16
81,148,69,33,37,149,111,6.0,0.1300000000000002
86,147,58,31,38,149,106,8.0,1.786765180256111e-16
86,147,58,31,38,149,106,0.0,1.786765180256111e-16
89,148,50,30,40,149,101,6.0,0.1750000000000002
95,148,43,29,45,149,95,8.0,1.786765180256111e-16
96,148,42,29,45,149,93,6.0,0.0650000000000001
119,148,36,33,149,120,80,8.0,0.2550000000000003
118,148,38,36,149,113,76,0.0,1.786765180256111e-16
118,148,38,36,149,113,76,8.0,1.786765180256111e-16
110,148,40,35,149,114,78,4.0,0.1750000000000002
107,148,41,39,149,107,73,8.0,0.0450000000000001
101,148,44,39,149,108,73,4.0,0.1750000000000002
94,148,51,44,150,98,67,8.0,0.2300000000000003
89,148,54,49,149,93,64,4.0,0.2300000000000003
79,147,66,56,149,92,57,8.0,0.3450000000000004
79,148,66,63,149,83,51,4.0,0.1900000000000002
61,132,148,63,149,116,48,4.0,0.5000000000000006
59,147,96,67,149,104,43,1.0,0.2000000000000003
48,125,148,68,149,149,45,3.0,0.4100000000000005
49,143,108,69,149,134,44,8.0,0.1600000000000002
44,133,148,69,148,149,45,4.0,0.2800000000000003
44,133,148,69,149,149,48,8.0,0.0900000000000001
43,124,148,69,148,149,50,4.0,0.1850000000000002
43,126,147,68,149,149,53,8.0,1.786765180256111e-16
42,117,147,68,149,149,57,4.0,0.1900000000000002
45,118,148,67,149,149,61,8.0,0.0100000000000001
45,106,148,64,149,148,70,1.0,1.786765180256111e-16
46,93,148,63,146,141,85,3.0,0.3000000000000004
50,102,148,61,137,132,86,1.0,0.0100000000000001
52,98,148,148,133,126,93,8.0,0.0750000000000001
52,99,147,148,134,126,92,4.0,0.0150000000000001
54,91,148,148,131,115,99,8.0,0.2400000000000003
57,97,148,148,125,110,98,4.0,0.0600000000000001
63,96,147,148,121,98,97,8.0,0.1900000000000002
65,99,148,148,117,95,94,4.0,0.0050000000000001
69,94,147,148,123,86,89,4.0,0.3000000000000004
89,100,148,113,148,67,64,8.0,0.4450000000000005
96,113,148,136,123,53,53,2.0,-0.0199999999999998
89,103,149,118,148,63,63,2.0,-0.3
76,87,148,79,148,80,77,1.0,-0.1999999999999999
77,87,148,77,148,80,77,4.0,0.1750000000000003
89,97,148,90,148,68,63,2.0,0.1400000000000002
85,91,148,80,148,73,68,2.0,-0.2399999999999999
70,86,148,97,148,85,85,5.0,-0.3
64,78,148,70,148,94,92,8.0,-0.0099999999999997
64,77,148,71,148,92,91,4.0,0.0950000000000002
79,83,148,82,148,86,78,4.0,0.3950000000000004
102,106,148,72,148,71,53,2.0,0.4600000000000005
103,116,149,83,148,62,46,2.0,-0.0799999999999998
100,102,145,68,147,75,56,2.0,-0.3
89,87,125,148,148,89,68,1.0,-0.1799999999999998
89,87,126,148,148,90,67,4.0,0.1750000000000003
94,101,132,148,147,87,58,8.0,0.1800000000000002
96,117,132,148,144,113,51,4.0,0.4150000000000005
71,143,145,62,100,148,50,8.0,0.4350000000000005
70,149,148,64,100,148,47,2.0,-0.0599999999999998
70,145,147,62,100,148,49,8.0,-0.0749999999999998
69,149,149,64,100,148,47,3.0,0.3000000000000004
66,149,149,66,100,148,45,3.0,0.2300000000000003
56,149,149,70,97,148,43,8.0,0.4850000000000005
51,149,89,70,94,148,43,2.0,0.0550000000000001
54,149,148,71,96,148,43,2.0,-0.29
60,149,149,69,100,148,42,2.0,-0.3
64,149,149,67,101,148,44,2.0,-0.1499999999999998
70,149,149,64,101,148,46,2.0,-0.3
73,142,145,62,100,148,50,4.0,2.0990154059319366e-16
59,145,149,63,86,148,56,4.0,0.3050000000000004
53,150,149,60,70,144,97,8.0,0.2750000000000003
54,149,149,59,67,137,148,2.0,-0.0399999999999998
52,147,149,61,69,141,116,0.0,-0.0699999999999998
51,146,149,60,69,140,148,8.0,1.8214596497756474e-16
49,135,149,62,68,135,148,7.0,-0.1699999999999999
39,86,149,149,69,123,148,8.0,-0.1799999999999998
40,78,149,148,67,111,148,4.0,0.2400000000000003
51,81,149,148,53,76,147,8.0,0.2850000000000003
55,89,149,148,48,67,148,7.0,-0.0699999999999998
45,60,149,149,57,69,148,8.0,-0.2699999999999999
66,149,73,48,75,144,66,3.0,0.01
67,149,71,49,148,134,64,8.0,0.185
64,149,79,48,148,135,68,4.0,0.2450000000000001
66,149,77,48,148,127,66,8.0,0.0049999999999999
62,149,87,48,148,129,70,4.0,0.2
64,149,83,47,148,119,70,8.0,0.0499999999999999
62,149,93,47,148,120,70,4.0,0.2
65,149,92,45,148,113,71,8.0,0.0049999999999999
65,149,90,43,148,110,69,3.0,0.165
66,134,111,43,148,99,65,4.0,0.5000000000000003
71,119,149,48,148,99,59,8.0,0.4000000000000002
65,110,149,53,113,144,55,4.0,0.5500000000000004
64,127,149,52,76,148,64,8.0,0.5699999999999998
68,149,74,54,82,148,61,3.0,0.3849999999999997
68,149,73,55,88,148,58,3.0,0.69
65,149,76,61,101,148,50,3.0,0.7
58,149,82,65,148,148,42,3.0,0.5699999999999998
50,149,88,148,148,118,33,2.0,0.4099999999999997
48,149,90,149,148,110,32,2.0,-0.0900000000000006
50,150,87,71,149,125,36,2.0,-0.3
58,149,81,69,148,123,38,4.0,-0.0899999999999998
48,149,91,69,149,148,40,3.0,0.2800000000000003
46,150,95,68,149,148,41,4.0,0.1850000000000002
39,100,149,70,149,148,67,4.0,0.5000000000000006
48,108,149,150,133,148,99,8.0,0.3100000000000004
54,86,149,149,124,127,146,1.0,0.4400000000000005
65,101,149,149,108,109,139,8.0,0.1350000000000002
65,101,149,149,108,109,139,2.0,-0.1249999999999998
57,89,149,150,119,121,144,8.0,-0.1199999999999998
59,89,149,149,119,120,146,4.0,0.1300000000000002
69,90,149,150,114,97,137,8.0,0.2550000000000003
80,95,149,149,107,85,119,4.0,0.2450000000000003
105,106,149,150,100,63,76,8.0,0.3850000000000004
116,118,149,149,79,51,61,2.0,-0.0299999999999998
106,106,148,149,100,62,76,2.0,-0.3
88,89,149,125,132,80,97,8.0,-0.2699999999999999
83,84,149,105,138,85,105,4.0,0.0950000000000002
90,89,149,121,133,79,95,8.0,2.0643209364124002e-16
85,84,149,99,142,84,102,2.0,-0.2199999999999999
68,67,139,113,149,101,120,8.0,-0.2299999999999999
65,63,128,138,149,104,122,4.0,0.1150000000000002
91,75,116,149,149,95,95,8.0,0.3150000000000004
102,84,129,149,149,85,87,2.0,-0.0249999999999998
90,73,114,149,149,97,96,2.0,-0.3
77,64,105,149,150,104,108,4.0,-0.0149999999999997
97,73,99,149,149,103,93,4.0,0.3000000000000004
112,82,109,149,150,95,85,1.0,0.0100000000000001
127,90,108,149,149,96,76,4.0,0.2600000000000003
148,116,116,149,149,104,62,8.0,0.3400000000000004
148,129,126,148,146,100,56,1.0,0.0350000000000001
148,140,128,148,134,149,53,8.0,0.0450000000000001
148,138,126,149,132,149,54,2.0,-0.1349999999999998
145,123,113,149,126,149,63,2.0,-0.3
143,113,106,149,128,129,65,4.0,0.0550000000000002
139,129,112,149,106,149,64,8.0,0.1400000000000002
139,132,114,148,106,149,63,4.0,0.0600000000000002
102,148,122,148,76,150,65,4.0,0.3700000000000004
78,148,141,149,63,146,78,8.0,0.3300000000000004
74,148,148,46,61,127,149,3.0,0.4050000000000004
75,148,147,44,57,109,149,8.0,0.1450000000000002
78,148,148,46,58,110,149,6.0,0.0900000000000001
97,148,55,47,64,108,149,8.0,0.2400000000000003
95,148,56,47,62,103,149,6.0,0.0350000000000001
148,147,55,50,67,103,148,0.0,0.3400000000000004
148,148,58,51,63,93,148,6.0,0.2200000000000003
148,90,62,55,63,103,148,6.0,0.5500000000000006
148,108,69,52,56,120,148,8.0,0.5100000000000006
148,120,65,44,52,149,113,6.0,0.4650000000000005
148,122,55,48,76,148,67,8.0,0.5300000000000006
90,149,62,51,81,148,63,3.0,0.0250000000000001
81,149,65,54,83,148,60,3.0,0.3600000000000004
71,148,70,57,88,148,57,8.0,0.3600000000000004
61,149,80,58,81,148,61,4.0,0.3850000000000004
56,148,92,54,67,148,76,8.0,0.2450000000000003
57,149,92,54,66,149,77,4.0,0.0750000000000001
57,149,99,52,59,148,86,8.0,0.1050000000000002
58,148,99,51,59,149,86,3.0,0.0550000000000001
62,149,89,49,150,140,88,8.0,0.2400000000000003
64,149,86,46,146,131,88,3.0,0.1900000000000002
68,149,81,42,130,113,87,1.0,0.1950000000000002
67,148,87,42,129,110,89,8.0,1.786765180256111e-16
66,149,90,42,129,108,90,4.0,0.0950000000000002
68,115,148,40,133,95,90,1.0,0.3650000000000004
75,125,148,149,118,83,81,1.0,0.0400000000000001
78,116,149,149,121,77,74,3.0,0.3100000000000004
84,125,149,149,110,68,67,2.0,-0.0599999999999998
76,112,149,149,127,80,75,8.0,-0.2449999999999999
74,109,148,149,130,84,80,4.0,0.1100000000000002
80,109,149,149,130,75,70,8.0,0.0850000000000001
77,104,149,98,138,80,74,2.0,-0.2299999999999999
64,85,149,53,149,99,87,8.0,-0.2499999999999999
61,80,148,59,150,105,92,4.0,0.0650000000000002
73,81,148,59,149,101,83,1.0,0.3650000000000004
81,90,149,40,150,95,76,2.0,-0.0649999999999998
70,76,148,79,149,109,86,8.0,-0.295
64,69,149,95,150,116,91,4.0,0.0850000000000002
82,80,126,148,149,120,83,3.0,0.4100000000000005
93,96,149,34,149,103,73,8.0,0.0950000000000002
97,102,144,37,149,109,69,4.0,0.2800000000000003
104,119,148,48,149,99,61,8.0,0.1250000000000002
97,128,148,47,149,109,59,4.0,0.2900000000000003
87,147,56,53,149,111,53,8.0,0.2000000000000003
69,148,148,53,105,143,54,4.0,0.3350000000000004
63,148,76,55,94,149,54,8.0,0.2350000000000003
59,148,83,55,88,149,57,3.0,0.0850000000000001
60,148,80,56,94,149,55,3.0,0.4150000000000005
60,148,77,59,149,123,49,8.0,0.3000000000000004
55,148,83,59,148,125,49,1.0,1.786765180256111e-16
54,148,83,59,148,126,49,4.0,0.0650000000000001
47,131,121,59,79,149,60,4.0,0.3950000000000004
54,121,138,53,65,149,71,8.0,0.3800000000000004
60,140,104,48,74,149,69,3.0,0.3400000000000004
69,148,75,46,113,134,59,8.0,0.5850000000000006
62,140,95,52,89,149,58,1.0,0.2550000000000003
59,131,145,52,79,149,61,8.0,1.786765180256111e-16
58,123,148,52,73,149,66,4.0,0.2000000000000003
57,108,148,49,54,148,87,8.0,0.3250000000000004
61,119,149,45,53,148,91,3.0,0.0750000000000001
68,147,77,41,52,148,86,0.0,0.4000000000000004
83,149,54,40,72,148,69,8.0,0.0700000000000001
84,149,53,42,71,149,70,3.0,0.0400000000000001
83,149,55,43,76,148,66,8.0,0.1900000000000002
87,149,52,44,89,149,63,3.0,0.0050000000000001
87,148,53,46,90,148,62,8.0,1.786765180256111e-16
87,148,53,46,90,149,62,3.0,0.0250000000000001
103,148,51,50,148,118,55,8.0,0.0650000000000001
86,149,56,51,114,136,55,4.0,0.2600000000000003
78,148,62,52,102,148,54,8.0,1.786765180256111e-16
68,149,68,54,94,149,55,4.0,0.0600000000000001
67,149,69,54,99,149,53,3.0,0.3900000000000004
63,149,73,58,118,134,47,3.0,0.3600000000000004
48,148,90,64,108,148,43,1.0,0.4600000000000005
42,142,113,63,82,149,54,8.0,0.1300000000000002
43,142,114,63,82,148,53,1.0,1.786765180256111e-16
42,126,124,62,78,148,56,4.0,0.1700000000000002
44,115,143,61,69,148,69,8.0,0.1300000000000002
44,116,138,60,69,148,70,4.0,0.0150000000000001
47,104,148,59,63,148,83,8.0,0.1600000000000002
48,106,148,57,62,148,84,1.0,1.786765180256111e-16
48,106,148,57,62,148,84,8.0,1.786765180256111e-16
50,107,149,57,62,148,84,3.0,0.0900000000000001
58,149,97,49,63,148,76,6.0,0.4250000000000005
68,149,67,49,148,121,61,8.0,0.2000000000000003
70,149,68,49,148,116,60,3.0,0.0750000000000001
67,149,72,51,148,111,58,4.0,0.0550000000000001
63,102,148,51,91,148,65,3.0,0.0699999999999999
66,116,149,53,105,148,62,8.0,0.2300000000000001
65,115,149,54,86,148,66,4.0,0.4050000000000002
68,127,148,53,80,148,66,8.0,0.155
67,143,149,50,66,148,82,3.0,0.2700000000000001
73,149,76,47,65,148,79,3.0,0.6000000000000004
79,149,68,47,68,148,77,8.0,0.6349999999999999
70,149,89,47,57,148,90,4.0,0.5749999999999998
77,149,100,36,37,148,115,8.0,0.4349999999999997
84,149,69,31,32,135,108,2.0,-0.0600000000000005
79,149,90,35,36,148,113,2.0,-0.3
78,149,87,37,39,148,111,4.0,0.0900000000000002
78,149,88,36,38,147,111,8.0,2.0643209364124002e-16
81,149,77,34,40,147,108,6.0,0.1600000000000002
86,150,58,32,41,137,101,8.0,2.0643209364124002e-16
88,149,57,31,40,132,99,3.0,0.2400000000000003
92,149,50,29,147,117,93,8.0,0.1150000000000002
87,149,61,28,148,105,88,4.0,0.2900000000000003
93,150,49,69,148,88,77,1.0,0.1350000000000002
91,149,67,68,148,83,68,8.0,0.3750000000000004
96,149,47,96,148,72,60,2.0,-0.0499999999999998
89,147,80,64,148,85,69,2.0,-0.3
82,131,149,36,148,100,80,1.0,-0.1649999999999998
83,129,149,38,149,101,78,4.0,0.2050000000000003
84,130,150,44,148,99,75,1.0,2.0643209364124002e-16
85,123,150,45,148,100,71,4.0,0.2950000000000004
93,129,149,56,149,93,65,2.0,-0.0199999999999998
87,118,149,45,148,104,70,2.0,-0.3
79,109,149,37,149,112,77,4.0,0.0050000000000002
84,108,149,39,148,120,76,4.0,0.3150000000000004
